"year","make","model","mpg"
2012,"VOLVO","C30",108
2012,"VOLVO","C70",null
2012,"VOLVO","S40",106
2012,"VOLVO","S60",55
2012,"VOLVO","S80",null
2012,"VOLVO","XC60",null
2012,"VOLVO","XC70",null
2012,"VOLVO","XC90",null
2012,"VPG","MV-1",99
2012,"YAMAHA","BWS 50",null
2012,"YAMAHA","FB1800 WAVERUNNER FX HO",138
2012,"YAMAHA","FB1800A WAVERUNNER FX CRUISER HO",null
2012,"YAMAHA","FJR1300A ABS",null
2012,"YAMAHA","FX10 FX NYTRO",21
2012,"YAMAHA","FX10M FX NYTRO MTX 153",null
2012,"YAMAHA","FX10M FX NYTRO MTX 162",32
2012,"YAMAHA","FX10RTR FX NYTRO RTX",79
2012,"YAMAHA","FX10XT FX NYTRO XTX",null
2012,"YAMAHA","FX1800 WAVERUNNER FX CRUISER SHO",9
2012,"YAMAHA","FX1800 WAVERUNNER FX SHO",27
2012,"YAMAHA","FZ6R",null
2012,"YAMAHA","FZ8",84
2012,"YAMAHA","FZS1000 FZ1",108
2012,"YAMAHA","GX1800 WAVERUNNER FZR",84
2012,"YAMAHA","GX1800A WAVERUNNER FZS",30
2012,"YAMAHA","PW50",null
2012,"YAMAHA","PZ50GT PHAZER GT",115
2012,"YAMAHA","PZ50MT PHAZER MTX",77
2012,"YAMAHA","PZ50RTX PHAZER RTX",95
2012,"YAMAHA","PZ50VT VENTURE LITE",null
2012,"YAMAHA","RS90LT RS VECTOR LTX",35
2012,"YAMAHA","RS90R RS VECTOR",21
2012,"YAMAHA","RST90 RS VENTURE",null
2012,"YAMAHA","RST90GT RS VENTURE GT",null
2012,"YAMAHA","RX10PS APEX SE",null
2012,"YAMAHA","RX10PX APEX XTX",null
2012,"YAMAHA","RX10R APEX",94
2012,"YAMAHA","SJ700 SUPER JET",null
2012,"YAMAHA","TTR110E",112
2012,"YAMAHA","TTR125LE",148
2012,"YAMAHA","TTR230",33
2012,"YAMAHA","TTR50E",null
2012,"YAMAHA","TW200",57
2012,"YAMAHA","VK10 VIKING PROFESSIONAL",50
2012,"YAMAHA","VMX1700 V-MAX",119
2012,"YAMAHA","VX1100A WAVERUNNER VX CRUISER",121
2012,"YAMAHA","VX1100B WAVERUNNER VX DELUXE",55
2012,"YAMAHA","VX1100C WAVERUNNER VX SPORT",null
2012,"YAMAHA","VX1800AK WAVERUNNER VXR",19
2012,"YAMAHA","VX1800K WAVERUNNER VXS",null
2012,"YAMAHA","WR250F",null
2012,"YAMAHA","WR250R",null
2012,"YAMAHA","WR450F",119
2012,"YAMAHA","XT250",94
2012,"YAMAHA","XTZ1200 SUPER TENERE",null
2012,"YAMAHA","XV1700AS ROAD STAR S",92
2012,"YAMAHA","XV1700ATS ROAD STAR SILVERADO S",null
2012,"YAMAHA","XV1900CT STRATOLINER DELUXE",null
2012,"YAMAHA","XV1900CTS STRATOLINER S",135
2012,"YAMAHA","XV1900S ROADLINER S",null
2012,"YAMAHA","XV19C RAIDER SCL",null
2012,"YAMAHA","XV19CX RAIDER",70
2012,"YAMAHA","XV19CXC RAIDER S",null
2012,"YAMAHA","XV250 V STAR 250",68
2012,"YAMAHA","XVS13 STRYKER",null
2012,"YAMAHA","XVS1300 V STAR 1300",null
2012,"YAMAHA","XVS1300A V STAR 1300 TOURER",null
2012,"YAMAHA","XVS950 V STAR 950",null
2012,"YAMAHA","XVS950CT V STAR 950 TOURER",129
2012,"YAMAHA","XVZ1300TFS ROYAL STAR VENTURE S",85
2012,"YAMAHA","YFM125 GRIZZLY",51
2012,"YAMAHA","YFM125 RAPTOR",null
2012,"YAMAHA","YFM250 RAPTOR",null
2012,"YAMAHA","YFM300 GRIZZLY AUTOMATIC",null
2012,"YAMAHA","YFM350 GRIZZLY 4X4 AUTO",81
2012,"YAMAHA","YFM350 GRIZZLY AUTO",131
2012,"YAMAHA","YFM350 GRIZZLY IRS 4X4 AUTO",136
2012,"YAMAHA","YFM350 RAPTOR",23
2012,"YAMAHA","YFM400 BIG BEAR IRS 4X4",null
2012,"YAMAHA","YFM450 GRIZZLY 4X4 AUTO",22
2012,"YAMAHA","YFM450 GRIZZLY 4X4 AUTO EPS",null
2012,"YAMAHA","YFM550 GRIZZLY FI 4X4 AUTO",49
2012,"YAMAHA","YFM550 GRIZZLY FI 4X4 AUTO EPS",null
2012,"YAMAHA","YFM700 GRIZZLY FI 4X4 AUTO",null
2012,"YAMAHA","YFM700 GRIZZLY FI 4X4 AUTO EPS",null
2012,"YAMAHA","YFM700 GRIZZLY FI 4X4 AUTO EPS SE",null
2012,"YAMAHA","YFM700R RAPTOR",null
2012,"YAMAHA","YFM700R RAPTOR SE",null
2012,"YAMAHA","YFM90 RAPTOR",7
2012,"YAMAHA","YFZ450",50
2012,"YAMAHA","YFZ450R",104
2012,"YAMAHA","YFZ450R SE",null
2012,"YAMAHA","YP400 MAJESTY",null
2012,"YAMAHA","YW125 ZUMA 125",117
2012,"YAMAHA","YW50F ZUMA 50F",48
2012,"YAMAHA","YXR700F RHINO 700 FI",null
2012,"YAMAHA","YXR700F RHINO 700 FI SPORT EDITION",54
2012,"YAMAHA","YZ125",124
2012,"YAMAHA","YZ250",1
2012,"YAMAHA","YZ250F",null
2012,"YAMAHA","YZ450F",null
2012,"YAMAHA","YZF-R1",null
2012,"YAMAHA","YZF-R6",null
2013,"ACURA","ILX",105
2013,"ACURA","MDX",null
2013,"ACURA","RDX",120
2013,"ACURA","TL",119
2013,"ACURA","TSX",75
2013,"ACURA","ZDX",null
2013,"ALFA ROMEO","GIULIETTA",38
2013,"ALFA ROMEO","MITO",105
2013,"APRILIA","DORSODURO 750 ABS",61
2013,"APRILIA","MANA 850 GT ABS",15
2013,"APRILIA","RSV4 FACTORY APRC ABS",null
2013,"APRILIA","RSV4 R APRC ABS",128
2013,"APRILIA","SHIVER 750",null
2013,"APRILIA","SR 50",null
2013,"APRILIA","SR 50 R REPLICA SBK",null
2013,"APRILIA","SR MOTARD 50",80
2013,"APRILIA","TUONO V4 R APRC",32
2013,"ARCTIC CAT","1000 XT",null
2013,"ARCTIC CAT","150 2X4",83
2013,"ARCTIC CAT",300,15
2013,"ARCTIC CAT","400 CORE",117
2013,"ARCTIC CAT","450 CORE",null
2013,"ARCTIC CAT","500 CORE",null
2013,"ARCTIC CAT","500 XT",null
2013,"ARCTIC CAT","550 CORE",null
2013,"ARCTIC CAT","550 XT",149
2013,"ARCTIC CAT","550I LTD",146
2013,"ARCTIC CAT","700 CORE",14
2013,"ARCTIC CAT","700 SUPER DUTY DIESEL",37
2013,"ARCTIC CAT","700 XT",null
2013,"ARCTIC CAT","700I LTD",50
2013,"ARCTIC CAT","90 2X4 4-STROKE",null
2013,"ARCTIC CAT","BEARCAT 570",106
2013,"ARCTIC CAT","BEARCAT 570 XT",null
2013,"ARCTIC CAT","BEARCAT Z1 XT",null
2013,"ARCTIC CAT","BEARCAT Z1 XT GS",1
2013,"ARCTIC CAT","BEARCAT Z1 XT LIMITED",41
2013,"ARCTIC CAT","DVX 300",null
2013,"ARCTIC CAT","DVX 90",null
2013,"ARCTIC CAT","F5",81
2013,"ARCTIC CAT","F570",69
2013,"ARCTIC CAT","MUDPRO 1000I LTD",null
2013,"ARCTIC CAT","MUDPRO 700I LTD",null
2013,"ARCTIC CAT","PROCLIMB M 1100",134
2013,"ARCTIC CAT","PROCLIMB M 1100 TURBO",130
2013,"ARCTIC CAT","PROCLIMB M 1100 TURBO HCR",116
2013,"ARCTIC CAT","PROCLIMB M 1100 TURBO SNO PRO",115
2013,"ARCTIC CAT","PROCLIMB M 1100 TURBO SNO PRO LIMIT",null
2013,"ARCTIC CAT","PROCLIMB M 800",null
2013,"ARCTIC CAT","PROCLIMB M 800 HCR",69
2013,"ARCTIC CAT","PROCLIMB M 800 SNO PRO (153)",null
2013,"ARCTIC CAT","PROCLIMB M 800 SNO PRO (162)",null
2013,"ARCTIC CAT","PROCLIMB M 800 SNO PRO LIMITED (153",null
2013,"ARCTIC CAT","PROCLIMB M 800 SNO PRO LIMITED (162",null
2013,"ARCTIC CAT","PROCLIMB XF 1100 TURBO SNO PRO HIGH",44
2013,"ARCTIC CAT","PROCLIMB XF 800 SNO PRO HIGH COUNTR",65
2013,"ARCTIC CAT","PROCROSS F 1100 LXR",null
2013,"ARCTIC CAT","PROCROSS F 1100 SNO PRO",null
2013,"ARCTIC CAT","PROCROSS F 1100 SNO PRO LIMITED",null
2013,"ARCTIC CAT","PROCROSS F 1100 TURBO LXR",null
2013,"ARCTIC CAT","PROCROSS F 1100 TURBO SNO PRO",13
2013,"ARCTIC CAT","PROCROSS F 1100 TURBO SNO PRO LIMIT",103
2013,"ARCTIC CAT","PROCROSS F 1100 TURBO SNO PRO RR",5
2013,"ARCTIC CAT","PROCROSS F 800 LXR",null
2013,"ARCTIC CAT","PROCROSS F 800 SNO PRO",null
2013,"ARCTIC CAT","PROCROSS F 800 SNO PRO LIMITED",null
2013,"ARCTIC CAT","PROCROSS F 800 SNO PRO RR",44
2013,"ARCTIC CAT","PROCROSS F 800 TUCKER HIBBERT RACE",63
2013,"ARCTIC CAT","PROCROSS XF 1100 CROSSTOUR",null
2013,"ARCTIC CAT","PROCROSS XF 1100 LXR",46
2013,"ARCTIC CAT","PROCROSS XF 1100 SNO PRO",107
2013,"ARCTIC CAT","PROCROSS XF 1100 SNO PRO LIMITED",null
2013,"ARCTIC CAT","PROCROSS XF 1100 TURBO CROSSTOUR",null
2013,"ARCTIC CAT","PROCROSS XF 1100 TURBO LXR",null
2013,"ARCTIC CAT","PROCROSS XF 1100 TURBO SNO PRO",null
2013,"ARCTIC CAT","PROCROSS XF 1100 TURBO SNO PRO LIMI",null
2013,"ARCTIC CAT","PROCROSS XF 800 CROSSTOUR",112
2013,"ARCTIC CAT","PROCROSS XF 800 LXR",null
2013,"ARCTIC CAT","PROCROSS XF 800 SNO PRO",null
2013,"ARCTIC CAT","PROCROSS XF 800 SNO PRO LIMITED",121
2013,"ARCTIC CAT","PROWLER HDX 700I",null
2013,"ARCTIC CAT","PROWLER XT 550I",null
2013,"ARCTIC CAT","PROWLER XTX 700I",null
2013,"ARCTIC CAT","PROWLER XTZ 1000I",142
2013,"ARCTIC CAT","SNO PRO 500",83
2013,"ARCTIC CAT","T570",122
2013,"ARCTIC CAT","TBX 700 XT",97
2013,"ARCTIC CAT","TRV 1000 LTD",null
2013,"ARCTIC CAT","TRV 400 CORE",53
2013,"ARCTIC CAT","TRV 500 CORE",12
2013,"ARCTIC CAT","TRV 550 LTD",46
2013,"ARCTIC CAT","TRV 550 XT",79
2013,"ARCTIC CAT","TRV 700 LTD",null
2013,"ARCTIC CAT","TRV 700 XT",53
2013,"ARCTIC CAT","TZ1",null
2013,"ARCTIC CAT","TZ1 LXR",71
2013,"ARCTIC CAT","TZ1 TURBO LXR",75
2013,"ARCTIC CAT","TZ1 TURBO TOURING LXR",120
2013,"ARCTIC CAT","WILDCAT 1000",7
2013,"ARCTIC CAT","WILDCAT 1000 LTD",117
2013,"ARCTIC CAT","WILDCAT 4 1000",null
2013,"ARCTIC CAT","WILDCAT X 1000",null
2013,"ARCTIC CAT","XC 450I",null
2013,"ARGO","8X8 700 HD",null
2013,"ARGO","8X8 750 HDI",null
2013,"ARGO","8X8 750 HDI SE",56
2013,"ARGO","8X8 XTI",56
2013,"ASTON MARTIN","DB9",null
2013,"ASTON MARTIN","RAPIDE",null
2013,"ASTON MARTIN","V12 VANTAGE",null
2013,"ASTON MARTIN","V8 VANTAGE",12
2013,"AUDI","A1",null
2013,"AUDI","A3",149
2013,"AUDI","A3 QUATTRO",134
2013,"AUDI","A4",null
2013,"AUDI","A4 ALLROAD",135
2013,"AUDI","A4 QUATTRO",109
2013,"AUDI","A5",39
2013,"AUDI","A5 QUATTRO",null
2013,"AUDI","A6",90
2013,"AUDI","A6 QUATTRO",27
2013,"AUDI","A7 QUATTRO",134
2013,"AUDI","A8 QUATTRO",23
2013,"AUDI","ALLROAD",null
2013,"AUDI","ALLROAD QUATTRO",null
2013,"AUDI","Q3",131
2013,"AUDI","Q5",40
2013,"AUDI","Q7",null
2013,"AUDI","R8",null
2013,"AUDI","RS5",null
2013,"AUDI","S4",null
2013,"AUDI","S5",null
2013,"AUDI","S6",60
2013,"AUDI","S7",null
2013,"AUDI","S8",null
2013,"AUDI","TT",null
2013,"AUDI","TT QUATTRO",null
2013,"BENTLEY","CONTINENTAL",null
2013,"BENTLEY","MULSANNE",null
2013,"BLUE BIRD","ALL AMERICAN",null
2013,"BMW","118I",33
2013,"BMW","125I",null
2013,"BMW","128I",28
2013,"BMW","135I",null
2013,"BMW","135IS",null
2013,"BMW","320I",71
2013,"BMW","320I XDRIVE",null
2013,"BMW","328I",19
2013,"BMW","328I XDRIVE",null
2013,"BMW","335I",null
2013,"BMW","335I XDRIVE",69
2013,"BMW","335IS",91
2013,"BMW","528I",null
2013,"BMW","528I XDRIVE",null
2013,"BMW","530I",null
2013,"BMW","535I",null
2013,"BMW","535I GT",55
2013,"BMW","535I GT XDRIVE",107
2013,"BMW","535I XDRIVE",81
2013,"BMW","550I",123
2013,"BMW","550I GT",null
2013,"BMW","550I GT XDRIVE",23
2013,"BMW","550I XDRIVE",null
2013,"BMW","640I",null
2013,"BMW","640I GRAN COUPE",117
2013,"BMW","650I",53
2013,"BMW","650I GRAN COUPE",null
2013,"BMW","650I GRAN COUPE XDRIVE",null
2013,"BMW","650I XDRIVE",null
2013,"BMW","650I XDRIVE GRAN COUPE",null
2013,"BMW","740I",8
2013,"BMW","740LI",null
2013,"BMW","740LI XDRIVE",115
2013,"BMW","750I",null
2013,"BMW","750I XDRIVE",null
2013,"BMW","750LI",null
2013,"BMW","750LI XDRIVE",null
2013,"BMW","760LI",null
2013,"BMW","ACTIVEHYBRID 3",null
2013,"BMW","ACTIVEHYBRID 5",3
2013,"BMW","ACTIVEHYBRID 7",12
2013,"BMW","ALPINA B7",18
2013,"BMW","ALPINA B7 XDRIVE",116
2013,"BMW","ALPINA B7L",null
2013,"BMW","ALPINA B7L XDRIVE",88
2013,"BMW","C600 SPORT",null
2013,"BMW","C650GT",141
2013,"BMW","F700GS",null
2013,"BMW","F800GS",null
2013,"BMW","F800GT",111
2013,"BMW","F800R",null
2013,"BMW","G650GS",140
2013,"BMW","G650GS SERTAO",23
2013,"BMW","HP4",48
2013,"BMW","K1300S",68
2013,"BMW","K1300S 30 JAHRE K-MODELLE",null
2013,"BMW","K1600GT",19
2013,"BMW","K1600GTL",48
2013,"BMW","M3",76
2013,"BMW","M5",62
2013,"BMW","M6",null
2013,"BMW","R1200GS",null
2013,"BMW","R1200GS ADVENTURE",null
2013,"BMW","R1200R",39
2013,"BMW","R1200RT",null
2013,"BMW","S1000RR",144
2013,"BMW","X1",27
2013,"BMW","X3",null
2013,"BMW","X5",65
2013,"BMW","X6",138
2013,"BMW","Z4",null
2013,"BOBCAT","3400 4X4 (DIESEL)",31
2013,"BOBCAT","3400 4X4 (GAS)",null
2013,"BOBCAT","3400XL 4X4 (GAS)",null
2013,"BOBCAT","3600 4X4",68
2013,"BOBCAT","3650 4X4",null
2013,"BUGATTI","VEYRON 16.4",138
2013,"BUICK","ENCLAVE",null
2013,"BUICK","ENCORE",68
2013,"BUICK","LACROSSE",83
2013,"BUICK","REGAL",null
2013,"BUICK","VERANO",null
2013,"CADILLAC","ATS",63
2013,"CADILLAC","CTS",35
2013,"CADILLAC","ESCALADE",107
2013,"CADILLAC","ESCALADE ESV",100
2013,"CADILLAC","ESCALADE EXT",null
2013,"CADILLAC","SRX",84
2013,"CADILLAC","XTS",null
2013,"CAN-AM","COMMANDER 1000",11
2013,"CAN-AM","COMMANDER 1000 LTD",null
2013,"CAN-AM","COMMANDER 1000 X",null
2013,"CAN-AM","COMMANDER 1000 XT",0
2013,"CAN-AM","COMMANDER 800R",null
2013,"CAN-AM","COMMANDER 800R XT",null
2013,"CAN-AM","COMMANDER DPS 1000",null
2013,"CAN-AM","COMMANDER DPS 800R",7
2013,"CAN-AM","DS 250",null
2013,"CAN-AM","DS 450 X MX",134
2013,"CAN-AM","DS 70",null
2013,"CAN-AM","DS 90",null
2013,"CAN-AM","DS 90 X",null
2013,"CAN-AM","MAVERICK 1000R",null
2013,"CAN-AM","MAVERICK MAX 1000R",72
2013,"CAN-AM","MAVERICK MAX X RS DPS 1000R",23
2013,"CAN-AM","MAVERICK X RS 1000R",30
2013,"CAN-AM","OUTLANDER 1000 EFI DPS",null
2013,"CAN-AM","OUTLANDER 1000 EFI XT",null
2013,"CAN-AM","OUTLANDER 1000 EFI XT-P",85
2013,"CAN-AM","OUTLANDER 1000 X MR",25
2013,"CAN-AM","OUTLANDER 400 EFI",124
2013,"CAN-AM","OUTLANDER 400 EFI XT",81
2013,"CAN-AM","OUTLANDER 500 EFI",null
2013,"CAN-AM","OUTLANDER 500 EFI DPS",null
2013,"CAN-AM","OUTLANDER 500 EFI XT",null
2013,"CAN-AM","OUTLANDER 650 EFI",54
2013,"CAN-AM","OUTLANDER 650 EFI DPS",null
2013,"CAN-AM","OUTLANDER 650 EFI XT",null
2013,"CAN-AM","OUTLANDER 650 X MR",79
2013,"CAN-AM","OUTLANDER 800R EFI",126
2013,"CAN-AM","OUTLANDER 800R EFI DPS",58
2013,"CAN-AM","OUTLANDER 800R EFI X MR",104
2013,"CAN-AM","OUTLANDER 800R EFI XT",null
2013,"CAN-AM","OUTLANDER 800R EFI XT-P",58
2013,"CAN-AM","OUTLANDER MAX 1000 EFI DPS",null
2013,"CAN-AM","OUTLANDER MAX 1000 EFI LTD",null
2013,"CAN-AM","OUTLANDER MAX 1000 EFI XT",null
2013,"CAN-AM","OUTLANDER MAX 1000 EFI XT-P",null
2013,"CAN-AM","OUTLANDER MAX 400 EFI",149
2013,"CAN-AM","OUTLANDER MAX 400 EFI XT",null
2013,"CAN-AM","OUTLANDER MAX 500 EFI",112
2013,"CAN-AM","OUTLANDER MAX 500 EFI DPS",null
2013,"CAN-AM","OUTLANDER MAX 500 EFI XT",94
2013,"CAN-AM","OUTLANDER MAX 650 EFI",139
2013,"CAN-AM","OUTLANDER MAX 650 EFI DPS",null
2013,"CAN-AM","OUTLANDER MAX 650 EFI XT",null
2013,"CAN-AM","OUTLANDER MAX 800R EFI DPS",147
2013,"CAN-AM","OUTLANDER MAX 800R EFI XT",8
2013,"CAN-AM","OUTLANDER MAX 800R EFI XT-P",88
2013,"CAN-AM","RENEGADE 1000",null
2013,"CAN-AM","RENEGADE 1000 X XC",138
2013,"CAN-AM","RENEGADE 500",92
2013,"CAN-AM","RENEGADE 800R",144
2013,"CAN-AM","RENEGADE 800R X XC",108
2013,"CHEVROLET","AVALANCHE",0
2013,"CHEVROLET","AVEO",104
2013,"CHEVROLET","CAMARO",null
2013,"CHEVROLET","CAPRICE",null
2013,"CHEVROLET","CAPTIVA SPORT",121
2013,"CHEVROLET","CHEYENNE",141
2013,"CHEVROLET","CORVETTE",null
2013,"CHEVROLET","CRUZE",null
2013,"CHEVROLET","EQUINOX",null
2013,"CHEVROLET","EXPRESS 1500",111
2013,"CHEVROLET","EXPRESS 2500",null
2013,"CHEVROLET","EXPRESS 3500",null
2013,"CHEVROLET","EXPRESS 4500",99
2013,"CHEVROLET","EXPRESS CARGO",null
2013,"CHEVROLET","EXPRESS PASAJEROS",null
2013,"CHEVROLET","IMPALA",null
2013,"CHEVROLET","MALIBU",145
2013,"CHEVROLET","ORLANDO",null
2013,"CHEVROLET","SILVERADO 1500",61
2013,"CHEVROLET","SILVERADO 2500",118
2013,"CHEVROLET","SILVERADO 2500 HD",42
2013,"CHEVROLET","SILVERADO 3500",null
2013,"CHEVROLET","SILVERADO 3500 HD",null
2013,"CHEVROLET","SONIC",72
2013,"CHEVROLET","SPARK",10
2013,"CHEVROLET","SUBURBAN 1500",76
2013,"CHEVROLET","SUBURBAN 2500",110
2013,"CHEVROLET","TAHOE",null
2013,"CHEVROLET","TORNADO",null
2013,"CHEVROLET","TRAVERSE",null
2013,"CHEVROLET","TRAX",41
2013,"CHEVROLET","VOLT",0
2013,"CHRYSLER",200,38
2013,"CHRYSLER",300,null
2013,"CHRYSLER","TOWN & COUNTRY",null
2013,"COBRA","CX50-JR",32
2013,"COBRA","CX50-SR",null
2013,"COBRA","CX65",9
2013,"CODA","SEDAN",140
2013,"CUB CADET","VOLUNTEER 4X2",46
2013,"CUB CADET","VOLUNTEER 4X4D",null
2013,"DODGE","ATTITUDE",null
2013,"DODGE","AVENGER",null
2013,"DODGE","CHALLENGER",null
2013,"DODGE","CHARGER",null
2013,"DODGE","DART",144
2013,"DODGE","DURANGO",null
2013,"DODGE","GRAND CARAVAN",5
2013,"DODGE","I10",null
2013,"DODGE","JOURNEY",null
2013,"DUCATI","1199 PANIGALE",null
2013,"DUCATI","1199 PANIGALE R",148
2013,"DUCATI","1199 PANIGALE S",null
2013,"DUCATI","1199 PANIGALE S TRICOLORE",null
2013,"DUCATI","848 EVO",null
2013,"DUCATI","848 EVO CORSE SE",117
2013,"DUCATI","DIAVEL",null
2013,"DUCATI","DIAVEL CARBON",null
2013,"DUCATI","DIAVEL DARK",88
2013,"DUCATI","DIAVEL STRADA",100
2013,"DUCATI","HYPERMOTARD",134
2013,"DUCATI","HYPERMOTARD SP",null
2013,"DUCATI","MULTISTRADA 1200",null
2013,"DUCATI","MULTISTRADA 1200 S GRANTURISMO",null
2013,"DUCATI","MULTISTRADA 1200 S PIKES PEAK",null
2013,"DUCATI","MULTISTRADA 1200 S TOURING",2
2013,"E-TON","VIPER 90 SILVER SERIES",66
2013,"E-TON","VIPER 90R SILVER SERIES",144
2013,"FERRARI","458 ITALIA",23
2013,"FERRARI","458 SPIDER",null
2013,"FERRARI","CALIFORNIA",null
2013,"FERRARI","F12 BERLINETTA",13
2013,"FERRARI","FF",9
2013,"FIAT",500,24
2013,"FORD","C-MAX",null
2013,"FORD","E-150",79
2013,"FORD","E-250",null
2013,"FORD","E-350 SUPER DUTY",27
2013,"FORD","E-450 SUPER DUTY",null
2013,"FORD","ECONOLINE VAN",57
2013,"FORD","ECONOLINE WAGON",null
2013,"FORD","ECOSPORT",47
2013,"FORD","EDGE",null
2013,"FORD","ESCAPE",null
2013,"FORD","EXPEDITION",78
2013,"FORD","EXPLORER",86
2013,"FORD","F-150",50
2013,"FORD","F-250",47
2013,"FORD","F-250 SUPER DUTY",null
2013,"FORD","F-350",58
2013,"FORD","F-350 SUPER DUTY",null
2013,"FORD","F-450",117
2013,"FORD","F-450 SUPER DUTY",null
2013,"FORD","F-550",2
2013,"FORD","F-550 SUPER DUTY",125
2013,"FORD","F53",1
2013,"FORD","F650",null
2013,"FORD","F750",null
2013,"FORD","FIESTA",null
2013,"FORD","FIESTA IKON",82
2013,"FORD","FLEX",null
2013,"FORD","FOCUS",70
2013,"FORD","FUSION",15
2013,"FORD","LOBO",null
2013,"FORD","MUSTANG",null
2013,"FORD","POLICE INTERCEPTOR SEDAN",32
2013,"FORD","POLICE INTERCEPTOR UTILITY",null
2013,"FORD","TAURUS",148
2013,"FORD","TRANSIT",null
2013,"FORD","TRANSIT CONNECT",null
2013,"FREIGHTLINER","108SD",136
2013,"FREIGHTLINER","114SD",66
2013,"FREIGHTLINER","CASCADIA",100
2013,"FREIGHTLINER","COLUMBIA",null
2013,"FREIGHTLINER","CORONADO",null
2013,"FREIGHTLINER","M2 106",null
2013,"FREIGHTLINER","M2 112",null
2013,"FREIGHTLINER","SPRINTER 2500",86
2013,"FREIGHTLINER","SPRINTER 3500",25
2013,"GMC","ACADIA",null
2013,"GMC","SAVANA 1500",98
2013,"GMC","SAVANA 2500",null
2013,"GMC","SAVANA 3500",null
2013,"GMC","SAVANA 4500",136
2013,"GMC","SIERRA",null
2013,"GMC","SIERRA 1500",null
2013,"GMC","SIERRA 2500 HD",null
2013,"GMC","SIERRA 3500 HD",149
2013,"GMC","TERRAIN",122
2013,"GMC","YUKON",121
2013,"GMC","YUKON XL 1500",37
2013,"GMC","YUKON XL 2500",null
2013,"HARLEY DAVIDSON","FLD SWITCHBACK",null
2013,"HARLEY DAVIDSON","FLHR ROAD KING",null
2013,"HARLEY DAVIDSON","FLHRC ROAD KING CLASSIC",3
2013,"HARLEY DAVIDSON","FLHRSE5 CVO ROAD KING",null
2013,"HARLEY DAVIDSON","FLHTC ELECTRA GLIDE CLASSIC",67
2013,"HARLEY DAVIDSON","FLHTCU ELECTRA GLIDE ULTRA CLASSIC",84
2013,"HARLEY DAVIDSON","FLHTCUSE8 CVO ULTRA CLASSIC ELECTRA",null
2013,"HARLEY DAVIDSON","FLHTCUTG TRI GLIDE ULTRA CLASSIC",93
2013,"HARLEY DAVIDSON","FLHTK ELECTRA GLIDE ULTRA LIMITED",47
2013,"HARLEY DAVIDSON","FLHX STREET GLIDE",11
2013,"HARLEY DAVIDSON","FLS SOFTAIL SLIM",26
2013,"HARLEY DAVIDSON","FLSTC HERITAGE SOFTAIL CLASSIC",null
2013,"HARLEY DAVIDSON","FLSTF FAT BOY",null
2013,"HARLEY DAVIDSON","FLSTFB FAT BOY LO",89
2013,"HARLEY DAVIDSON","FLSTN SOFTAIL DELUXE",85
2013,"HARLEY DAVIDSON","FLTRU ROAD GLIDE ULTRA",12
2013,"HARLEY DAVIDSON","FLTRX ROAD GLIDE CUSTOM",null
2013,"HARLEY DAVIDSON","FLTRXSE2 CVO ROAD GLIDE CUSTOM",60
2013,"HARLEY DAVIDSON","FXDB STREET BOB",null
2013,"HARLEY DAVIDSON","FXDC SUPER GLIDE CUSTOM",null
2013,"HARLEY DAVIDSON","FXDF FAT BOB",61
2013,"HARLEY DAVIDSON","FXDWG DYNA WIDE GLIDE",12
2013,"HARLEY DAVIDSON","FXS BLACKLINE",null
2013,"HARLEY DAVIDSON","FXSB BREAKOUT",null
2013,"HARLEY DAVIDSON","VRSCDX NIGHT ROD SPECIAL",18
2013,"HARLEY DAVIDSON","VRSCF V-ROD MUSCLE",114
2013,"HARLEY DAVIDSON","XL1200C SPORTSTER 1200 CUSTOM",null
2013,"HARLEY DAVIDSON","XL1200V SEVENTY-TWO",78
2013,"HARLEY DAVIDSON","XL1200X FORTY-EIGHT",null
2013,"HARLEY DAVIDSON","XL883L SUPERLOW",null
2013,"HARLEY DAVIDSON","XL883N IRON 883",null
2013,"HINO",155,84
2013,"HINO",195,48
2013,"HINO",238,null
2013,"HINO","258ALP",88
2013,"HINO","258LP",142
2013,"HINO",268,109
2013,"HINO","268A",55
2013,"HINO",338,127
2013,"HINO","338CT",129
2013,"HONDA","ACCORD",null
2013,"HONDA","CB1000R",19
2013,"HONDA","CB1100",null
2013,"HONDA","CB1100 ABS",null
2013,"HONDA","CB500F",124
2013,"HONDA","CB500F ABS",149
2013,"HONDA","CB500X",null
2013,"HONDA","CB500X ABS",7
2013,"HONDA","CBR1000RR",null
2013,"HONDA","CBR1000RR ABS",null
2013,"HONDA","CBR250R",72
2013,"HONDA","CBR250R ABS",7
2013,"HONDA","CBR500R",145
2013,"HONDA","CBR500R ABS",25
2013,"HONDA","CBR600RR",null
2013,"HONDA","CBR600RR ABS",83
2013,"HONDA","CITY",null
2013,"HONDA","CIVIC",null
2013,"HONDA","CMX250C REBEL",null
2013,"HONDA","CR-V",null
2013,"HONDA","CR-Z",null
2013,"HONDA","CRF100F",86
2013,"HONDA","CRF110F",null
2013,"HONDA","CRF150F",147
2013,"HONDA","CRF150R",null
2013,"HONDA","CRF150R EXPERT",null
2013,"HONDA","CRF230F",null
2013,"HONDA","CRF250L",null
2013,"HONDA","CRF250R",null
2013,"HONDA","CRF250X",null
2013,"HONDA","CRF450R",77
2013,"HONDA","CRF450X",null
2013,"HONDA","CRF50F",79
2013,"HONDA","CRF80F",126
